split,global_step,hits_sum,hits_max,hits_p95,visible_gaussians,visible_gaussians_frac,forward_render_ms
training,373,26314326.000000,673.000000,274.000000,96770.000000,0.468364,307.254883
training,374,32341812.000000,728.000000,316.000000,112069.000000,0.542410,224.490143
training,375,32878230.000000,711.000000,318.000000,91067.000000,0.440761,187.844284
training,376,29432472.000000,684.000000,307.000000,110429.000000,0.534473,221.876450
training,377,30128200.000000,664.000000,285.000000,96022.000000,0.464743,249.654144
training,378,30269396.000000,750.000000,308.000000,116296.000000,0.562869,163.662369
training,379,26731946.000000,745.000000,285.000000,100965.000000,0.488667,232.868896
training,380,25695776.000000,737.000000,281.000000,102752.000000,0.497316,165.848221
training,381,33190420.000000,669.000000,318.000000,112907.000000,0.546466,158.642822
training,382,28054336.000000,739.000000,295.000000,105733.000000,0.511744,178.602264
training,383,28932920.000000,640.000000,284.000000,97150.000000,0.470203,202.496384
training,384,24828482.000000,711.000000,280.000000,95679.000000,0.463083,175.614075
training,385,28141994.000000,668.000000,296.000000,122349.000000,0.592165,149.141373
training,386,28417608.000000,687.000000,282.000000,110263.000000,0.533669,173.319962
training,387,30978512.000000,616.000000,312.000000,100313.000000,0.485512,178.434311
training,388,27702964.000000,657.000000,277.000000,104281.000000,0.504717,178.965118
training,389,31517278.000000,702.000000,277.000000,113038.000000,0.547100,193.717087
training,390,29055208.000000,608.000000,299.000000,108855.000000,0.526855,172.508316
training,391,28914364.000000,701.000000,281.000000,105152.000000,0.508932,205.657059
training,392,31357576.000000,738.000000,281.000000,106649.000000,0.516178,160.670792
training,393,31453390.000000,643.000000,292.000000,101735.000000,0.492394,233.654373
training,394,30894768.000000,613.000000,299.000000,99742.000000,0.482748,183.088760
training,395,25595412.000000,743.000000,285.000000,97868.000000,0.473678,179.232452
training,396,32824518.000000,673.000000,292.000000,103055.000000,0.498783,347.012024
training,397,30193100.000000,649.000000,313.000000,109903.000000,0.531927,156.197113
training,398,30964108.000000,663.000000,292.000000,101569.000000,0.491591,207.467300
training,399,30828370.000000,677.000000,316.000000,109659.000000,0.530746,220.650558
training,400,25032176.000000,744.000000,277.000000,96932.000000,0.469148,170.745346
training,401,30581536.000000,691.000000,294.000000,105563.000000,0.510921,215.411133
training,402,31075116.000000,682.000000,304.000000,117625.000000,0.569301,154.418396
training,403,26956522.000000,682.000000,273.000000,103983.000000,0.503274,285.265625
training,404,31275632.000000,657.000000,302.000000,101787.000000,0.492646,167.875549
training,405,30182340.000000,640.000000,282.000000,102854.000000,0.497810,218.338333
training,406,32636324.000000,687.000000,294.000000,102279.000000,0.495027,355.570343
training,407,31896344.000000,618.000000,320.000000,105156.000000,0.508952,226.605789
training,408,25592034.000000,725.000000,273.000000,92952.000000,0.449885,321.601807
training,409,33321176.000000,671.000000,319.000000,110906.000000,0.536781,167.257095
training,410,26926132.000000,632.000000,288.000000,118309.000000,0.572612,172.060806
training,411,37364680.000000,606.000000,332.000000,112012.000000,0.542134,173.847641
training,412,31040130.000000,662.000000,308.000000,111259.000000,0.538490,155.724091
training,413,28147402.000000,760.000000,285.000000,99425.000000,0.481214,204.056931
training,414,30693364.000000,644.000000,311.000000,116124.000000,0.562036,163.489914
training,415,32868108.000000,688.000000,301.000000,108363.000000,0.524473,227.876389
training,416,27129744.000000,663.000000,296.000000,118988.000000,0.575898,176.435394
training,417,26116722.000000,698.000000,275.000000,96304.000000,0.466108,335.027924
training,418,28685134.000000,617.000000,289.000000,93380.000000,0.451956,231.766235
training,419,31821648.000000,746.000000,281.000000,108127.000000,0.523331,219.991684
training,420,28006040.000000,693.000000,295.000000,87942.000000,0.425636,207.426620
training,421,28945316.000000,625.000000,300.000000,109930.000000,0.532058,180.070938
training,422,30004068.000000,657.000000,291.000000,99775.000000,0.482908,243.515747
training,423,29043904.000000,745.000000,280.000000,96300.000000,0.466089,214.067429
training,424,30981744.000000,640.000000,301.000000,101693.000000,0.492191,172.525116
training,425,26836760.000000,776.000000,273.000000,111299.000000,0.538683,272.623718
training,426,26114840.000000,684.000000,276.000000,97339.000000,0.471117,218.036774
training,427,26717630.000000,692.000000,290.000000,123896.000000,0.599652,185.031265
training,428,30686048.000000,715.000000,275.000000,112021.000000,0.542178,195.000412
training,429,28311988.000000,716.000000,279.000000,106766.000000,0.516744,217.236160
training,430,27685086.000000,636.000000,300.000000,94041.000000,0.455155,202.151810
training,431,27414240.000000,769.000000,288.000000,94336.000000,0.456583,253.293625
training,432,31265696.000000,731.000000,303.000000,108224.000000,0.523801,247.571869
training,433,25545992.000000,709.000000,273.000000,100160.000000,0.484771,345.508728
training,434,28186956.000000,769.000000,278.000000,95537.000000,0.462396,386.338959
training,435,30820520.000000,726.000000,299.000000,106387.000000,0.514910,228.394714
training,436,27684480.000000,748.000000,299.000000,105598.000000,0.511091,219.681824
training,437,25479868.000000,770.000000,275.000000,98593.000000,0.477187,310.108429
training,438,26608528.000000,690.000000,293.000000,121923.000000,0.590103,182.752808
training,439,27634838.000000,750.000000,266.000000,105236.000000,0.509339,204.157150
training,440,27323044.000000,762.000000,282.000000,93159.000000,0.450886,226.334595
training,441,27434648.000000,724.000000,290.000000,107526.000000,0.520422,173.075302
training,442,29088220.000000,602.000000,307.000000,97310.000000,0.470977,215.440903
training,443,31184628.000000,776.000000,281.000000,103604.000000,0.501440,209.121979
training,444,27261312.000000,730.000000,269.000000,118157.000000,0.571876,232.814148
training,445,29944612.000000,766.000000,304.000000,117816.000000,0.570225,171.729980
training,446,31354374.000000,657.000000,314.000000,115202.000000,0.557574,175.268036
training,447,29728376.000000,650.000000,312.000000,113246.000000,0.548107,190.783173
training,448,29189972.000000,658.000000,293.000000,102051.000000,0.493923,209.061981
training,449,30189446.000000,648.000000,312.000000,107023.000000,0.517988,215.741821
training,450,26753156.000000,713.000000,290.000000,119431.000000,0.578042,177.240768
training,451,28830766.000000,680.000000,311.000000,109597.000000,0.530446,203.718048
training,452,26575428.000000,737.000000,267.000000,118265.000000,0.572399,233.416260
training,453,28863310.000000,613.000000,291.000000,98703.000000,0.477719,226.716644
training,454,27415368.000000,759.000000,274.000000,116248.000000,0.562636,252.424957
training,455,27828508.000000,641.000000,301.000000,116487.000000,0.563793,178.501373
training,456,30680106.000000,695.000000,306.000000,100593.000000,0.486867,237.934586
training,457,30875552.000000,657.000000,315.000000,108168.000000,0.523530,210.930115
training,458,27200300.000000,801.000000,271.000000,109408.000000,0.529531,315.034088
training,459,30179184.000000,607.000000,302.000000,105377.000000,0.510021,203.287430
training,460,25992604.000000,688.000000,270.000000,103792.000000,0.502350,259.984314
training,461,27788940.000000,650.000000,284.000000,93909.000000,0.454516,238.965118
training,462,28144840.000000,697.000000,272.000000,101015.000000,0.488909,313.504120
training,463,25942428.000000,764.000000,271.000000,93717.000000,0.453587,244.895554
training,464,25071280.000000,800.000000,288.000000,102553.000000,0.496353,298.317047
training,465,30806878.000000,685.000000,316.000000,90272.000000,0.436913,200.088196
training,466,24297108.000000,794.000000,274.000000,95134.000000,0.460445,324.858765
training,467,28411120.000000,696.000000,288.000000,94721.000000,0.458446,247.039398
training,468,25411192.000000,681.000000,269.000000,97085.000000,0.469888,262.977600
training,469,24574642.000000,788.000000,289.000000,101560.000000,0.491547,287.957764
training,470,28895130.000000,812.000000,276.000000,96285.000000,0.466016,460.624146
training,471,27258704.000000,807.000000,277.000000,90053.000000,0.435854,285.280396
training,472,27085458.000000,739.000000,275.000000,109946.000000,0.532135,242.930054
training,473,28958368.000000,644.000000,300.000000,107525.000000,0.520417,179.174591
training,474,30782180.000000,716.000000,304.000000,118044.000000,0.571329,188.285049
training,475,29130512.000000,731.000000,312.000000,110601.000000,0.535305,215.182938
training,476,25807226.000000,655.000000,276.000000,93836.000000,0.454163,228.302811
training,477,31997992.000000,600.000000,303.000000,113276.000000,0.548252,227.396484
training,478,26767292.000000,753.000000,269.000000,119692.000000,0.579305,219.458023
training,479,27281660.000000,692.000000,290.000000,119021.000000,0.576058,201.772186
training,480,31934302.000000,608.000000,318.000000,107006.000000,0.517905,318.378357
training,481,30797546.000000,667.000000,293.000000,106009.000000,0.513080,173.518753
training,482,27434796.000000,674.000000,289.000000,96641.000000,0.467739,270.132721
training,483,30095390.000000,655.000000,309.000000,118790.000000,0.574940,190.957794
training,484,32375912.000000,696.000000,325.000000,113050.000000,0.547158,210.453949
training,485,27867992.000000,689.000000,295.000000,91125.000000,0.441042,179.990845
training,486,28316230.000000,746.000000,277.000000,102252.000000,0.494896,273.400696
training,487,27491728.000000,801.000000,270.000000,110615.000000,0.535373,252.782852
training,488,23799006.000000,707.000000,278.000000,97965.000000,0.474147,192.740677
training,489,29158640.000000,684.000000,278.000000,99554.000000,0.481838,329.381042
training,490,30678644.000000,697.000000,279.000000,99511.000000,0.481630,312.489899
training,491,28658300.000000,691.000000,288.000000,99244.000000,0.480338,334.348450
training,492,26553034.000000,722.000000,288.000000,126754.000000,0.613485,209.218246
training,493,29370072.000000,740.000000,308.000000,111614.000000,0.540208,206.419708
training,494,30540408.000000,755.000000,308.000000,119419.000000,0.577984,204.122940
training,495,28836378.000000,742.000000,264.000000,111830.000000,0.541253,246.650375
training,496,29522906.000000,690.000000,313.000000,107870.000000,0.522087,297.542755
training,497,28240740.000000,774.000000,295.000000,110204.000000,0.533384,202.418625
training,498,32191680.000000,744.000000,281.000000,104344.000000,0.505021,412.908234
training,499,25900104.000000,805.000000,273.000000,111614.000000,0.540208,256.129608
training,500,32232412.000000,649.000000,320.000000,105231.000000,0.509315,267.574493
training,501,27214504.000000,715.000000,292.000000,123382.000000,0.597165,192.009277
training,502,30963146.000000,743.000000,274.000000,115275.000000,0.557927,249.780548
training,503,27235460.000000,637.000000,298.000000,99535.000000,0.481746,277.621124
training,504,30114488.000000,787.000000,279.000000,111548.000000,0.539889,291.837311
training,505,27203580.000000,829.000000,279.000000,109092.000000,0.528002,296.555084
training,506,29926984.000000,683.000000,292.000000,106572.000000,0.515805,184.910339
training,507,32107308.000000,621.000000,301.000000,110444.000000,0.534545,211.354492
training,508,25345198.000000,701.000000,277.000000,114027.000000,0.551887,201.749634
training,509,26321952.000000,813.000000,264.000000,117884.000000,0.570555,239.564774
training,510,22805728.000000,690.000000,264.000000,98220.000000,0.475382,216.833115
training,511,31811498.000000,708.000000,289.000000,106978.000000,0.517770,363.819092
training,512,29902156.000000,706.000000,293.000000,102536.000000,0.496271,317.484222
training,513,26998280.000000,815.000000,274.000000,92667.000000,0.448505,392.746857
training,514,24715508.000000,815.000000,265.000000,99008.000000,0.479195,362.404785
training,515,29758882.000000,675.000000,308.000000,115173.000000,0.557433,249.172958
training,516,29017896.000000,706.000000,277.000000,99351.000000,0.480856,288.314819
training,517,26643568.000000,658.000000,293.000000,119702.000000,0.579354,223.469376
training,518,28474502.000000,765.000000,287.000000,104548.000000,0.506009,286.145386
training,519,26928658.000000,719.000000,289.000000,122763.000000,0.594169,197.854813
training,520,26263948.000000,717.000000,288.000000,120471.000000,0.583076,280.903809
training,521,25369186.000000,707.000000,265.000000,101599.000000,0.491736,257.623291
training,522,30157384.000000,772.000000,298.000000,104060.000000,0.503647,284.222168
training,523,25655784.000000,718.000000,268.000000,98426.000000,0.476379,354.926880
training,524,35073384.000000,662.000000,332.000000,114572.000000,0.554525,232.022018
training,525,29166888.000000,735.000000,278.000000,103537.000000,0.501116,276.631287
training,526,31550456.000000,750.000000,296.000000,111320.000000,0.538785,244.450714
training,527,26226440.000000,742.000000,288.000000,115699.000000,0.559979,322.537506
training,528,29929438.000000,726.000000,310.000000,117630.000000,0.569325,218.628677
training,529,26290814.000000,860.000000,264.000000,119211.000000,0.576977,296.492126
training,530,28781986.000000,738.000000,312.000000,111885.000000,0.541520,242.077057
training,531,27898660.000000,829.000000,301.000000,110448.000000,0.534565,274.957367
training,532,30088680.000000,792.000000,277.000000,106859.000000,0.517194,325.102417
training,533,29322676.000000,743.000000,281.000000,103817.000000,0.502471,294.646667
training,534,28321446.000000,718.000000,294.000000,87378.000000,0.422907,239.300156
training,535,27874844.000000,748.000000,269.000000,102593.000000,0.496547,347.892761
training,536,26264152.000000,822.000000,272.000000,93570.000000,0.452876,242.809052
training,537,29742632.000000,753.000000,280.000000,111177.000000,0.538093,224.816025
training,538,30790844.000000,637.000000,311.000000,106768.000000,0.516754,242.896484
training,539,26434930.000000,829.000000,267.000000,90586.000000,0.438433,330.367126
training,540,29491772.000000,773.000000,265.000000,116715.000000,0.564897,370.733398
training,541,31653000.000000,621.000000,302.000000,114069.000000,0.552090,210.945633
training,542,29781460.000000,754.000000,293.000000,110722.000000,0.535891,261.543274
training,543,30412828.000000,672.000000,312.000000,105557.000000,0.510892,293.790161
training,544,26497856.000000,779.000000,289.000000,106396.000000,0.514953,263.201508
training,545,26880212.000000,815.000000,288.000000,119669.000000,0.579194,212.091675
training,546,29394756.000000,693.000000,291.000000,104443.000000,0.505501,247.633118
training,547,25605452.000000,797.000000,262.000000,121613.000000,0.588603,303.759705
training,548,28990418.000000,743.000000,287.000000,108207.000000,0.523718,275.874695
training,549,27631712.000000,706.000000,288.000000,95630.000000,0.462846,211.365692
training,550,31233648.000000,668.000000,313.000000,107342.000000,0.519532,275.824036
training,551,25930196.000000,850.000000,273.000000,95367.000000,0.461573,395.275604
training,552,26880516.000000,676.000000,290.000000,123325.000000,0.596889,184.362137
training,553,27883476.000000,705.000000,286.000000,99540.000000,0.481770,236.694534
training,554,27716280.000000,705.000000,301.000000,110195.000000,0.533340,292.244751
training,555,30719580.000000,629.000000,306.000000,95605.000000,0.462725,206.275513
training,556,29694160.000000,791.000000,273.000000,105322.000000,0.509755,298.883484
training,557,30235434.000000,770.000000,278.000000,110963.000000,0.537057,331.770935
training,558,29777720.000000,773.000000,313.000000,116371.000000,0.563232,290.798004
training,559,29523952.000000,721.000000,276.000000,98517.000000,0.476819,324.156281
training,560,26209252.000000,889.000000,260.000000,110855.000000,0.536534,385.599213
training,561,27932436.000000,924.000000,263.000000,97520.000000,0.471994,574.510010
training,562,31409628.000000,679.000000,306.000000,106035.000000,0.513206,261.271332
training,563,26266630.000000,828.000000,268.000000,119304.000000,0.577427,276.337128
training,564,24162764.000000,747.000000,284.000000,98507.000000,0.476771,271.556915
training,565,28604218.000000,776.000000,261.000000,109361.000000,0.529304,272.049957
training,566,29505214.000000,726.000000,302.000000,119555.000000,0.578642,306.993103
training,567,28247388.000000,607.000000,293.000000,108824.000000,0.526704,216.571045
training,568,29668808.000000,708.000000,295.000000,88835.000000,0.429958,301.339081
training,569,26614572.000000,820.000000,299.000000,108231.000000,0.523834,279.994354
training,570,29633788.000000,710.000000,317.000000,111321.000000,0.538790,224.263229
training,571,30636268.000000,788.000000,267.000000,101918.000000,0.493280,398.470886
training,572,26087286.000000,675.000000,276.000000,90942.000000,0.440156,256.037079
training,573,25710434.000000,743.000000,279.000000,100975.000000,0.488716,249.596603
training,574,31143356.000000,786.000000,268.000000,104329.000000,0.504949,357.219116
training,575,24194576.000000,737.000000,252.000000,99985.000000,0.483924,323.328613
training,576,29586556.000000,719.000000,288.000000,106624.000000,0.516057,285.540283
training,577,31495748.000000,622.000000,313.000000,111793.000000,0.541074,252.740128
training,578,29547664.000000,701.000000,272.000000,99347.000000,0.480836,393.438293
training,579,28829676.000000,741.000000,287.000000,107475.000000,0.520175,259.297791
training,580,28081528.000000,694.000000,286.000000,98870.000000,0.478527,334.510712
training,581,29400872.000000,753.000000,259.000000,114921.000000,0.556214,236.691910
training,582,24961072.000000,799.000000,268.000000,100230.000000,0.485110,314.590515
training,583,24814442.000000,711.000000,272.000000,113657.000000,0.550096,241.652542
training,584,25661252.000000,777.000000,263.000000,110090.000000,0.532832,285.118988
training,585,28712144.000000,644.000000,281.000000,108112.000000,0.523258,212.935806
training,586,29157182.000000,735.000000,301.000000,118392.000000,0.573013,243.861115
training,587,29790150.000000,686.000000,300.000000,90433.000000,0.437693,257.974884
training,588,25464744.000000,824.000000,253.000000,118808.000000,0.575027,254.352219
training,589,29689256.000000,715.000000,315.000000,107514.000000,0.520364,248.877151
training,590,27967400.000000,705.000000,284.000000,100586.000000,0.486833,335.551208
training,591,24853356.000000,890.000000,264.000000,112203.000000,0.543059,272.383698
training,592,28048500.000000,805.000000,263.000000,101296.000000,0.490269,312.239532
training,593,28777824.000000,697.000000,309.000000,111370.000000,0.539027,232.356186
training,594,28510986.000000,832.000000,309.000000,113372.000000,0.548717,271.839630
training,595,30854648.000000,807.000000,269.000000,106125.000000,0.513641,370.410919
training,596,26323512.000000,892.000000,262.000000,109317.000000,0.529091,288.154663
training,597,26531196.000000,685.000000,279.000000,97721.000000,0.472966,265.975067
training,598,29196204.000000,657.000000,303.000000,118257.000000,0.572360,218.106110
training,599,27593272.000000,751.000000,278.000000,104235.000000,0.504494,285.533447
training,600,24958140.000000,918.000000,267.000000,105596.000000,0.511081,415.927368
training,601,29082476.000000,682.000000,287.000000,105538.000000,0.510800,248.710938
training,602,23696788.000000,861.000000,252.000000,105657.000000,0.477462,292.400085
training,603,27436224.000000,650.000000,299.000000,112040.000000,0.506306,197.980667
training,604,25475128.000000,841.000000,299.000000,109412.000000,0.494430,257.875000
training,605,30633932.000000,691.000000,307.000000,106706.000000,0.482202,215.017914
training,606,24977562.000000,802.000000,258.000000,114244.000000,0.516266,237.094727
training,607,26780212.000000,826.000000,290.000000,112077.000000,0.506473,231.067261
training,608,27500872.000000,710.000000,278.000000,111395.000000,0.503391,252.934937
training,609,27083016.000000,697.000000,276.000000,106028.000000,0.479138,214.043777
training,610,25079158.000000,771.000000,255.000000,108794.000000,0.491638,266.821045
training,611,28800348.000000,572.000000,303.000000,110213.000000,0.498050,223.669830
training,612,30072720.000000,774.000000,270.000000,109266.000000,0.493771,350.462708
training,613,28260384.000000,765.000000,313.000000,111525.000000,0.503979,250.233246
training,614,29617632.000000,582.000000,306.000000,112857.000000,0.509998,207.606918
training,615,26138764.000000,706.000000,283.000000,121230.000000,0.547836,233.076508
training,616,27651268.000000,635.000000,308.000000,103698.000000,0.468609,251.256256
training,617,27404072.000000,886.000000,265.000000,100444.000000,0.453904,502.959381
training,618,23650080.000000,719.000000,247.000000,96409.000000,0.435670,273.845398
training,619,27894536.000000,779.000000,310.000000,109891.000000,0.496595,275.935852
training,620,26621782.000000,750.000000,273.000000,104474.000000,0.472116,358.743927
training,621,25215822.000000,818.000000,255.000000,116341.000000,0.525742,246.115997
training,622,23523272.000000,743.000000,274.000000,111207.000000,0.502542,259.555481
training,623,29298996.000000,857.000000,266.000000,100494.000000,0.454130,497.423157
training,624,29591672.000000,732.000000,305.000000,119890.000000,0.541780,231.935303
training,625,31097200.000000,706.000000,319.000000,113586.000000,0.513293,260.599487
training,626,24651146.000000,654.000000,273.000000,124232.000000,0.561402,209.997757
training,627,25118194.000000,770.000000,270.000000,102628.000000,0.463774,342.325439
training,628,26474796.000000,656.000000,287.000000,117634.000000,0.531585,237.783035
training,629,30123856.000000,623.000000,300.000000,122640.000000,0.554207,210.485825
training,630,24554252.000000,822.000000,268.000000,110409.000000,0.498936,240.565247
training,631,26708532.000000,665.000000,291.000000,114567.000000,0.517726,192.758148
training,632,28737102.000000,630.000000,307.000000,114177.000000,0.515963,221.620773
training,633,27329684.000000,678.000000,292.000000,100226.000000,0.452919,239.702499
training,634,23577776.000000,815.000000,248.000000,96227.000000,0.434848,303.920319
training,635,25117068.000000,780.000000,265.000000,100568.000000,0.454464,256.341980
training,636,26302316.000000,813.000000,283.000000,108490.000000,0.490264,225.820770
training,637,26172596.000000,784.000000,255.000000,98939.000000,0.447103,365.277466
training,638,26566676.000000,773.000000,279.000000,110974.000000,0.501489,282.561493
training,639,23904352.000000,755.000000,251.000000,96700.000000,0.436985,295.421234
training,640,25127310.000000,812.000000,242.000000,110303.000000,0.498457,262.240173
training,641,31248388.000000,638.000000,304.000000,110237.000000,0.498158,212.928864
training,642,24345536.000000,786.000000,261.000000,98178.000000,0.443664,434.148529
training,643,30212876.000000,685.000000,322.000000,107742.000000,0.486884,265.392761
training,644,25755182.000000,693.000000,278.000000,121101.000000,0.547253,230.082077
training,645,26500292.000000,736.000000,280.000000,110956.000000,0.501408,224.452606
training,646,25460824.000000,903.000000,260.000000,111354.000000,0.503206,265.038513
training,647,26855028.000000,870.000000,261.000000,100677.000000,0.454957,495.655304
training,648,24155538.000000,766.000000,249.000000,100697.000000,0.455047,289.664917
training,649,28602376.000000,644.000000,293.000000,118338.000000,0.534767,194.383545
training,650,28452614.000000,675.000000,290.000000,110066.000000,0.497386,218.426270
training,651,35042248.000000,688.000000,315.000000,113124.000000,0.511205,254.757050
training,652,29203712.000000,738.000000,280.000000,113003.000000,0.510658,261.283478
training,653,28411016.000000,754.000000,313.000000,111227.000000,0.502632,297.115723
training,654,23651088.000000,740.000000,261.000000,99951.000000,0.451676,322.695953
training,655,24645766.000000,657.000000,262.000000,127735.000000,0.577232,246.898880
training,656,27359142.000000,691.000000,283.000000,95829.000000,0.433049,285.651917
training,657,27348232.000000,703.000000,284.000000,122316.000000,0.552743,217.268646
training,658,29235760.000000,659.000000,303.000000,107214.000000,0.484498,211.916870
training,659,26803806.000000,967.000000,263.000000,98461.000000,0.444943,701.146484
training,660,27691744.000000,742.000000,248.000000,117653.000000,0.531671,247.985352
training,661,25128762.000000,681.000000,260.000000,92549.000000,0.418227,210.520737
training,662,26778368.000000,698.000000,285.000000,99547.000000,0.449851,239.984070
training,663,24228970.000000,878.000000,244.000000,116292.000000,0.525521,284.248291
training,664,27911200.000000,674.000000,283.000000,109601.000000,0.495284,281.349823
training,665,24035176.000000,817.000000,288.000000,103649.000000,0.468387,279.107758
training,666,27782994.000000,697.000000,289.000000,102761.000000,0.464375,313.839996
training,667,27864872.000000,780.000000,274.000000,104817.000000,0.473666,330.864075
training,668,28262896.000000,697.000000,270.000000,112512.000000,0.508439,279.891266
training,669,30451784.000000,610.000000,298.000000,112320.000000,0.507572,213.121155
training,670,24293250.000000,883.000000,273.000000,103667.000000,0.468469,285.482422
training,671,26511112.000000,744.000000,248.000000,116127.000000,0.524775,305.545654
training,672,29506474.000000,729.000000,293.000000,120481.000000,0.544451,233.036377
training,673,25435808.000000,841.000000,249.000000,114319.000000,0.516605,260.110413
training,674,30839784.000000,675.000000,301.000000,111759.000000,0.505036,238.363678
training,675,22631616.000000,882.000000,242.000000,102341.000000,0.462477,457.689026
training,676,23315088.000000,670.000000,254.000000,109800.000000,0.496184,227.220764
training,677,24591244.000000,753.000000,265.000000,102543.000000,0.463389,392.586578
training,678,28277254.000000,770.000000,250.000000,122443.000000,0.553317,339.461548
training,679,24313210.000000,827.000000,242.000000,119187.000000,0.538603,257.487091
training,680,24862960.000000,638.000000,262.000000,127667.000000,0.576924,207.291428
training,681,27537108.000000,636.000000,291.000000,111297.000000,0.502949,204.957382
training,682,27390170.000000,794.000000,284.000000,117980.000000,0.533149,229.134842
training,683,24414916.000000,787.000000,247.000000,122679.000000,0.554384,282.539490
training,684,23474508.000000,857.000000,233.000000,106183.000000,0.479839,291.429321
training,685,26840704.000000,587.000000,292.000000,102288.000000,0.462237,219.627548
training,686,24524264.000000,741.000000,250.000000,112526.000000,0.508502,306.101227
training,687,25336518.000000,872.000000,253.000000,114596.000000,0.517857,255.590591
training,688,28110016.000000,759.000000,280.000000,108547.000000,0.490521,257.973816
training,689,26355316.000000,589.000000,294.000000,100450.000000,0.453931,249.087463
training,690,24871804.000000,767.000000,287.000000,101056.000000,0.456670,292.118652
training,691,27076968.000000,729.000000,281.000000,106876.000000,0.482970,253.005661
training,692,21863472.000000,863.000000,233.000000,96200.000000,0.434726,415.601166
training,693,25505692.000000,654.000000,261.000000,95469.000000,0.431422,221.142181
training,694,24846216.000000,684.000000,265.000000,123730.000000,0.559133,215.337982
training,695,34310852.000000,715.000000,315.000000,114581.000000,0.517789,297.106354
training,696,27908282.000000,694.000000,288.000000,100812.000000,0.455567,287.334229
training,697,26927940.000000,767.000000,246.000000,119254.000000,0.538906,267.281189
training,698,22339688.000000,676.000000,250.000000,100341.000000,0.453439,232.535324
training,699,30807868.000000,769.000000,310.000000,114567.000000,0.517726,266.129181
training,700,27446434.000000,655.000000,292.000000,112618.000000,0.508918,204.708893
training,701,24407064.000000,821.000000,247.000000,116952.000000,0.528503,238.679581
training,702,26508296.000000,742.000000,286.000000,107594.000000,0.491005,228.513123
training,703,29015320.000000,806.000000,286.000000,109176.000000,0.498225,299.222626
training,704,23996600.000000,771.000000,242.000000,120225.000000,0.548647,262.630157
training,705,28452664.000000,672.000000,321.000000,105490.000000,0.481404,268.974915
training,706,23901968.000000,671.000000,256.000000,125817.000000,0.574166,215.531998
training,707,26078548.000000,842.000000,283.000000,109341.000000,0.498978,286.649567
training,708,24923568.000000,668.000000,265.000000,120435.000000,0.549605,196.608231
training,709,25308032.000000,756.000000,265.000000,111744.000000,0.509944,219.264893
training,710,23529182.000000,743.000000,264.000000,100371.000000,0.458043,379.520538
training,711,26987676.000000,759.000000,250.000000,115261.000000,0.525994,271.010986
training,712,27441272.000000,694.000000,272.000000,109456.000000,0.499503,293.614380
training,713,29294080.000000,703.000000,320.000000,109234.000000,0.498489,280.575348
training,714,23033258.000000,783.000000,234.000000,104830.000000,0.478392,294.943848
training,715,24636348.000000,741.000000,259.000000,102714.000000,0.468735,232.956161
training,716,27303160.000000,628.000000,274.000000,104299.000000,0.475969,187.106339
training,717,21256300.000000,673.000000,234.000000,98908.000000,0.451367,195.664032
training,718,25248780.000000,667.000000,272.000000,95558.000000,0.436079,226.442596
training,719,33817520.000000,708.000000,305.000000,111127.000000,0.507128,235.610275
training,720,26756518.000000,653.000000,276.000000,91453.000000,0.417346,217.288574
training,721,24447936.000000,704.000000,241.000000,95188.000000,0.434391,278.177917
training,722,20011464.000000,675.000000,222.000000,92614.000000,0.422644,215.470459
training,723,26704080.000000,642.000000,272.000000,121820.000000,0.555926,244.624359
training,724,25067856.000000,759.000000,262.000000,120902.000000,0.551736,220.496323
training,725,30124908.000000,675.000000,301.000000,105785.000000,0.482750,249.292358
training,726,27133912.000000,687.000000,289.000000,97931.000000,0.446908,305.979675
training,727,23309324.000000,750.000000,255.000000,105547.000000,0.481664,353.822876
training,728,27626242.000000,618.000000,274.000000,101983.000000,0.465400,213.784958
training,729,22978736.000000,801.000000,225.000000,104937.000000,0.478880,321.275421
training,730,22410888.000000,850.000000,231.000000,91251.000000,0.416424,265.090668
training,731,28460898.000000,707.000000,282.000000,101325.000000,0.462397,190.756027
training,732,29248596.000000,625.000000,298.000000,108118.000000,0.493397,250.394241
training,733,29037980.000000,781.000000,254.000000,106767.000000,0.487231,348.538177
training,734,22470312.000000,715.000000,229.000000,105533.000000,0.481600,273.710815
training,735,21678298.000000,863.000000,223.000000,94104.000000,0.429444,400.373749
training,736,23890154.000000,806.000000,237.000000,100494.000000,0.458604,265.908844
training,737,23306868.000000,858.000000,238.000000,117986.000000,0.538429,231.843140
training,738,25343014.000000,634.000000,262.000000,122421.000000,0.558668,221.892349
training,739,26910072.000000,651.000000,277.000000,97818.000000,0.446393,313.710571
training,740,26163176.000000,687.000000,256.000000,108048.000000,0.493077,246.777603
training,741,27988500.000000,673.000000,278.000000,117080.000000,0.534295,248.314117
training,742,26294708.000000,646.000000,269.000000,93330.000000,0.425912,182.791138
training,743,25969296.000000,696.000000,276.000000,112103.000000,0.511582,225.492249
training,744,28584060.000000,759.000000,282.000000,118585.000000,0.541163,220.168411
training,745,27763220.000000,627.000000,288.000000,112088.000000,0.511514,211.838470
training,746,29208262.000000,608.000000,292.000000,108681.000000,0.495966,220.491653
training,747,25291756.000000,831.000000,247.000000,101205.000000,0.461849,504.464050
training,748,25507238.000000,674.000000,278.000000,97939.000000,0.446945,293.462585
training,749,25575886.000000,721.000000,237.000000,116893.000000,0.533441,274.757629
