split,global_step,hits_sum,hits_max,hits_p95,visible_gaussians,visible_gaussians_frac,forward_render_ms
training,5883,13275364.000000,176.000000,71.000000,276093.000000,0.236009,10.415808
training,5884,13390128.000000,155.000000,76.000000,230157.000000,0.196742,11.724256
training,5885,12823759.000000,182.000000,73.000000,151254.000000,0.129295,10.124672
training,5886,12236650.000000,211.000000,67.000000,188001.000000,0.160707,10.191264
training,5887,12759604.000000,175.000000,67.000000,232989.000000,0.199163,11.327520
training,5888,12981916.000000,181.000000,75.000000,200310.000000,0.171229,13.765568
training,5889,12751688.000000,176.000000,74.000000,158326.000000,0.135340,10.722688
training,5890,14607923.000000,176.000000,71.000000,264746.000000,0.226310,13.587328
training,5891,12953201.000000,162.000000,72.000000,242477.000000,0.207274,11.106336
training,5892,12911499.000000,197.000000,71.000000,258267.000000,0.220771,9.182464
training,5893,12530660.000000,175.000000,69.000000,162803.000000,0.139167,10.368512
training,5894,13754500.000000,165.000000,77.000000,208977.000000,0.178637,10.522176
training,5895,12881113.000000,161.000000,71.000000,249417.000000,0.213206,10.102336
training,5896,12731637.000000,168.000000,71.000000,248808.000000,0.212686,10.671936
training,5897,13255392.000000,191.000000,70.000000,203666.000000,0.174097,10.758368
training,5898,13036563.000000,155.000000,75.000000,221089.000000,0.188991,12.827840
training,5899,12744457.000000,161.000000,72.000000,189647.000000,0.162114,12.306688
training,5900,13963694.000000,180.000000,71.000000,267247.000000,0.228448,10.595040
training,5901,12921427.000000,171.000000,75.000000,166790.000000,0.142744,10.170336
training,5902,12471910.000000,180.000000,69.000000,201462.000000,0.172417,10.741120
training,5903,13518261.000000,163.000000,75.000000,259008.000000,0.221666,12.740288
training,5904,12806135.000000,185.000000,73.000000,165673.000000,0.141788,10.682688
training,5905,13859318.000000,171.000000,69.000000,262415.000000,0.224582,12.551552
training,5906,12410742.000000,161.000000,72.000000,168068.000000,0.143837,10.676576
training,5907,13485670.000000,171.000000,71.000000,281217.000000,0.240673,11.694880
training,5908,13271695.000000,172.000000,68.000000,241837.000000,0.206971,9.860704
training,5909,13505036.000000,178.000000,75.000000,215070.000000,0.184063,14.276832
training,5910,13209498.000000,175.000000,72.000000,270594.000000,0.231582,10.916768
training,5911,13351332.000000,185.000000,73.000000,260565.000000,0.222999,10.033280
training,5912,13647928.000000,160.000000,77.000000,229544.000000,0.196450,11.190688
training,5913,14084655.000000,175.000000,70.000000,282241.000000,0.241550,9.778624
training,5914,13052129.000000,173.000000,71.000000,188550.000000,0.161366,11.017344
training,5915,12200043.000000,168.000000,76.000000,145337.000000,0.124383,11.412896
training,5916,14954431.000000,174.000000,70.000000,280154.000000,0.239764,11.565344
training,5917,14464482.000000,169.000000,72.000000,257546.000000,0.220415,10.680544
training,5918,13144259.000000,169.000000,72.000000,186539.000000,0.159645,11.846240
training,5919,11967442.000000,197.000000,66.000000,199032.000000,0.170337,10.972992
training,5920,14464852.000000,166.000000,72.000000,260429.000000,0.222882,10.311872
training,5921,12694920.000000,188.000000,73.000000,243508.000000,0.208401,12.000320
training,5922,13210319.000000,158.000000,75.000000,232325.000000,0.198830,11.110432
training,5923,14996653.000000,170.000000,73.000000,278777.000000,0.238585,11.156992
training,5924,13543179.000000,169.000000,70.000000,263025.000000,0.225104,9.943072
training,5925,13295864.000000,185.000000,69.000000,193046.000000,0.165214,11.812288
training,5926,13713709.000000,176.000000,70.000000,266883.000000,0.228406,9.753312
training,5927,12718830.000000,168.000000,71.000000,269681.000000,0.230801,12.514976
training,5928,12720591.000000,163.000000,70.000000,266588.000000,0.228153,11.599328
training,5929,12866784.000000,162.000000,74.000000,234251.000000,0.200479,10.071392
training,5930,14545443.000000,163.000000,73.000000,263864.000000,0.225822,10.491136
training,5931,14087002.000000,164.000000,70.000000,261515.000000,0.223812,11.985696
training,5932,12924537.000000,160.000000,73.000000,242519.000000,0.207555,10.771712
training,5933,13223535.000000,174.000000,71.000000,268269.000000,0.229592,9.942848
training,5934,14841387.000000,165.000000,72.000000,293129.000000,0.250868,11.667808
training,5935,14668822.000000,183.000000,76.000000,243131.000000,0.208078,11.254976
training,5936,12951377.000000,175.000000,70.000000,265022.000000,0.226813,12.290208
training,5937,12408612.000000,168.000000,72.000000,165422.000000,0.141573,9.447488
training,5938,12690836.000000,169.000000,73.000000,222712.000000,0.190603,13.069600
training,5939,12137801.000000,172.000000,68.000000,162393.000000,0.138980,9.890176
training,5940,13379181.000000,163.000000,79.000000,224273.000000,0.191939,12.054368
training,5941,12524008.000000,198.000000,72.000000,151718.000000,0.129845,9.684384
training,5942,12581213.000000,163.000000,72.000000,219838.000000,0.188144,12.725504
training,5943,14736127.000000,174.000000,75.000000,262157.000000,0.224361,11.492160
training,5944,13124213.000000,175.000000,71.000000,263964.000000,0.225908,11.066464
training,5945,13519112.000000,183.000000,69.000000,245215.000000,0.209862,10.407552
training,5946,13416510.000000,190.000000,69.000000,196433.000000,0.168113,11.490304
training,5947,13733642.000000,170.000000,71.000000,254119.000000,0.217482,9.409440
training,5948,12503218.000000,162.000000,72.000000,208973.000000,0.178845,13.315328
training,5949,13137546.000000,179.000000,71.000000,226712.000000,0.194026,9.990016
training,5950,12467992.000000,182.000000,73.000000,168508.000000,0.144214,10.397152
training,5951,13746176.000000,168.000000,70.000000,264626.000000,0.226474,9.875552
training,5952,14215308.000000,172.000000,73.000000,249502.000000,0.213531,9.937984
training,5953,12366654.000000,173.000000,72.000000,155622.000000,0.133186,9.814368
training,5954,12047573.000000,181.000000,67.000000,172322.000000,0.147478,10.000448
training,5955,12637101.000000,171.000000,71.000000,161461.000000,0.138183,10.026592
training,5956,12853228.000000,182.000000,70.000000,184995.000000,0.158324,12.192480
training,5957,13152304.000000,173.000000,74.000000,215849.000000,0.184730,14.484928
training,5958,12828974.000000,170.000000,72.000000,159316.000000,0.136347,9.931968
training,5959,14200053.000000,170.000000,76.000000,220769.000000,0.188940,11.526592
training,5960,13867281.000000,167.000000,70.000000,273579.000000,0.234137,9.969920
training,5961,13047793.000000,170.000000,74.000000,160533.000000,0.137389,9.441280
training,5962,12812493.000000,159.000000,73.000000,241628.000000,0.206792,10.540736
training,5963,12502961.000000,192.000000,74.000000,178503.000000,0.152768,11.160608
training,5964,14495573.000000,168.000000,71.000000,268910.000000,0.230141,10.786592
training,5965,12886157.000000,165.000000,74.000000,155872.000000,0.133400,10.522752
training,5966,12977035.000000,194.000000,69.000000,182412.000000,0.156113,11.880960
training,5967,12972647.000000,187.000000,76.000000,191879.000000,0.164215,15.032000
training,5968,13069667.000000,169.000000,75.000000,227929.000000,0.195068,10.189056
training,5969,12580635.000000,155.000000,73.000000,211670.000000,0.181153,12.695680
training,5970,13650721.000000,168.000000,69.000000,249469.000000,0.213503,10.441664
training,5971,12566664.000000,184.000000,70.000000,170720.000000,0.146107,10.720384
training,5972,12918603.000000,175.000000,67.000000,238983.000000,0.204528,11.943648
training,5973,13271137.000000,183.000000,74.000000,184218.000000,0.157659,10.460960
training,5974,13184426.000000,192.000000,72.000000,264416.000000,0.226295,11.211648
training,5975,13050711.000000,199.000000,67.000000,217164.000000,0.185855,10.500384
training,5976,13489642.000000,186.000000,68.000000,220492.000000,0.188703,9.617440
training,5977,14041304.000000,159.000000,82.000000,211748.000000,0.181220,10.916512
training,5978,13123120.000000,157.000000,76.000000,228141.000000,0.195249,11.105056
training,5979,14345053.000000,171.000000,73.000000,258701.000000,0.221404,10.299136
training,5980,13071322.000000,181.000000,71.000000,257442.000000,0.220326,9.525504
training,5981,13263718.000000,163.000000,73.000000,186896.000000,0.159951,11.245376
training,5982,14367108.000000,175.000000,69.000000,294572.000000,0.252103,11.478496
training,5983,12772910.000000,173.000000,74.000000,175049.000000,0.149812,10.582016
training,5984,12461611.000000,161.000000,71.000000,161960.000000,0.138610,9.011424
training,5985,14924006.000000,173.000000,71.000000,273753.000000,0.234285,11.094016
training,5986,12618824.000000,186.000000,72.000000,154408.000000,0.132147,10.249920
training,5987,14564870.000000,176.000000,75.000000,240201.000000,0.205571,11.433408
training,5988,14304614.000000,175.000000,75.000000,229813.000000,0.196680,10.461632
training,5989,13902638.000000,172.000000,70.000000,281804.000000,0.241176,10.026304
training,5990,13005790.000000,157.000000,73.000000,265385.000000,0.227124,10.894432
training,5991,12924507.000000,164.000000,71.000000,230760.000000,0.197491,9.518304
training,5992,13223794.000000,175.000000,70.000000,276311.000000,0.236475,10.497984
training,5993,12925383.000000,179.000000,71.000000,249834.000000,0.213815,9.706944
training,5994,12380838.000000,184.000000,66.000000,213171.000000,0.182438,9.802912
training,5995,13422632.000000,161.000000,72.000000,244023.000000,0.208842,11.648000
training,5996,14808950.000000,186.000000,70.000000,301131.000000,0.257716,12.910656
training,5997,12778240.000000,190.000000,72.000000,157050.000000,0.134408,9.863712
training,5998,13415058.000000,157.000000,79.000000,218559.000000,0.187049,12.812928
training,5999,12982937.000000,167.000000,74.000000,168371.000000,0.144097,10.257536
training,6000,15038233.000000,177.000000,70.000000,289787.000000,0.248008,12.729408
training,6001,5100045.000000,257.000000,49.000000,361698.000000,0.295118,5.733984
training,6002,5756212.000000,151.000000,60.000000,301783.000000,0.246232,4.951744
training,6003,5605858.000000,214.000000,75.000000,262916.000000,0.214519,7.393984
training,6004,9296721.000000,567.000000,100.000000,326831.000000,0.266669,18.232384
training,6005,10637648.000000,479.000000,116.000000,342936.000000,0.279809,19.546816
training,6006,13274492.000000,424.000000,150.000000,242104.000000,0.197538,13.820032
training,6007,14179205.000000,438.000000,206.000000,453782.000000,0.370251,17.282112
training,6008,22805558.000000,373.000000,208.000000,295716.000000,0.241281,18.266209
training,6009,14555478.000000,439.000000,164.000000,395629.000000,0.322803,21.215967
training,6010,19221344.000000,349.000000,204.000000,228893.000000,0.186759,20.448223
training,6011,19444762.000000,379.000000,229.000000,193061.000000,0.157523,24.863552
training,6012,19650362.000000,332.000000,213.000000,214690.000000,0.175170,19.772224
training,6013,19207476.000000,333.000000,184.000000,376445.000000,0.307150,17.780704
training,6014,18487678.000000,345.000000,170.000000,197228.000000,0.160923,19.728737
training,6015,20650768.000000,329.000000,176.000000,186637.000000,0.152281,19.398081
training,6016,20489668.000000,336.000000,161.000000,248339.000000,0.202625,21.670080
training,6017,17608972.000000,265.000000,133.000000,223409.000000,0.182285,14.141312
training,6018,17541560.000000,255.000000,124.000000,335131.000000,0.273441,14.576352
training,6019,17316446.000000,215.000000,120.000000,314729.000000,0.256795,15.158624
training,6020,15546185.000000,227.000000,120.000000,252784.000000,0.206252,11.873248
training,6021,17570644.000000,267.000000,111.000000,278650.000000,0.227357,16.536640
training,6022,19395930.000000,257.000000,115.000000,188173.000000,0.153535,17.248064
training,6023,21539788.000000,266.000000,127.000000,219379.000000,0.178996,16.699936
training,6024,17167398.000000,209.000000,94.000000,316065.000000,0.257885,14.192032
training,6025,13500202.000000,200.000000,97.000000,205264.000000,0.167480,13.590272
training,6026,17831032.000000,201.000000,91.000000,317832.000000,0.259326,15.165600
training,6027,16552539.000000,190.000000,93.000000,280479.000000,0.228849,14.315072
training,6028,13524017.000000,204.000000,90.000000,201446.000000,0.164364,10.506368
training,6029,17501560.000000,244.000000,100.000000,222237.000000,0.181328,15.576352
training,6030,15307845.000000,171.000000,91.000000,228323.000000,0.186294,12.595552
training,6031,15579366.000000,176.000000,85.000000,241893.000000,0.197366,13.899520
training,6032,16731355.000000,184.000000,81.000000,293032.000000,0.239092,16.401344
training,6033,13864979.000000,193.000000,86.000000,195159.000000,0.159235,10.479968
training,6034,13806813.000000,181.000000,79.000000,261647.000000,0.213484,9.979936
training,6035,16285568.000000,171.000000,79.000000,288171.000000,0.235125,12.860352
training,6036,16464471.000000,180.000000,80.000000,282748.000000,0.230701,12.820960
training,6037,16987192.000000,202.000000,90.000000,142371.000000,0.116164,12.330592
training,6038,15025742.000000,194.000000,86.000000,193004.000000,0.157476,14.945184
training,6039,14812056.000000,196.000000,81.000000,244397.000000,0.199409,12.413888
training,6040,13590082.000000,180.000000,87.000000,170946.000000,0.139479,10.517248
training,6041,15546875.000000,191.000000,82.000000,240067.000000,0.195876,13.148960
training,6042,17344472.000000,211.000000,89.000000,173981.000000,0.141955,14.801888
training,6043,16168286.000000,195.000000,91.000000,134480.000000,0.109725,13.101152
training,6044,15306554.000000,198.000000,85.000000,252814.000000,0.206277,11.115264
training,6045,13534453.000000,228.000000,84.000000,215840.000000,0.176109,12.697024
training,6046,14434090.000000,188.000000,84.000000,246352.000000,0.201004,15.411936
training,6047,15263866.000000,181.000000,84.000000,214618.000000,0.175112,11.771968
training,6048,14870601.000000,190.000000,84.000000,211531.000000,0.172593,11.876512
training,6049,16575379.000000,203.000000,82.000000,268113.000000,0.218760,11.519616
training,6050,15565593.000000,193.000000,90.000000,222551.000000,0.181584,13.356896
training,6051,16978026.000000,191.000000,91.000000,131252.000000,0.107092,13.777120
training,6052,16716215.000000,204.000000,77.000000,305416.000000,0.249196,14.167264
training,6053,15767950.000000,192.000000,87.000000,168290.000000,0.137312,13.734208
training,6054,14447357.000000,192.000000,84.000000,187314.000000,0.152834,9.813632
training,6055,16612509.000000,196.000000,77.000000,286357.000000,0.233645,12.819200
training,6056,14390146.000000,206.000000,82.000000,192289.000000,0.156893,11.291808
training,6057,15684154.000000,217.000000,87.000000,193385.000000,0.157787,14.259200
training,6058,14667875.000000,196.000000,83.000000,179873.000000,0.146762,11.852384
training,6059,14892544.000000,197.000000,81.000000,230499.000000,0.188069,12.216352
training,6060,14904204.000000,189.000000,81.000000,255253.000000,0.208267,11.392320
training,6061,16860108.000000,193.000000,87.000000,146090.000000,0.119198,11.569440
training,6062,14820246.000000,167.000000,83.000000,205218.000000,0.167442,10.335488
training,6063,16900216.000000,185.000000,90.000000,139855.000000,0.114111,12.372448
training,6064,16993002.000000,182.000000,90.000000,137577.000000,0.112252,12.997280
training,6065,16775466.000000,205.000000,91.000000,204963.000000,0.167234,13.894848
training,6066,15961321.000000,197.000000,85.000000,251335.000000,0.205070,11.917280
training,6067,17380580.000000,195.000000,89.000000,174115.000000,0.142064,12.932064
training,6068,16892476.000000,192.000000,94.000000,178919.000000,0.145984,14.067648
training,6069,16651714.000000,195.000000,92.000000,206785.000000,0.168721,14.562752
training,6070,15046522.000000,191.000000,87.000000,253535.000000,0.206865,12.066016
training,6071,17010012.000000,198.000000,88.000000,173447.000000,0.141519,13.438784
training,6072,17282066.000000,200.000000,90.000000,163035.000000,0.133024,13.294240
training,6073,14727011.000000,207.000000,76.000000,250818.000000,0.204648,13.749344
training,6074,15992045.000000,225.000000,87.000000,227418.000000,0.185556,12.922528
training,6075,15636436.000000,228.000000,87.000000,179692.000000,0.146615,11.637248
training,6076,16476276.000000,247.000000,88.000000,174049.000000,0.142011,12.445312
training,6077,15569913.000000,205.000000,84.000000,250504.000000,0.204392,11.370528
training,6078,14979902.000000,187.000000,86.000000,183435.000000,0.149669,12.722560
training,6079,16852972.000000,202.000000,94.000000,165449.000000,0.134994,12.490912
training,6080,15100209.000000,225.000000,87.000000,156742.000000,0.127889,12.296192
training,6081,15864996.000000,195.000000,88.000000,157973.000000,0.128894,11.718400
training,6082,14548206.000000,194.000000,83.000000,194739.000000,0.158892,11.631648
training,6083,15100731.000000,189.000000,86.000000,253988.000000,0.207235,12.037184
training,6084,16796044.000000,196.000000,91.000000,143218.000000,0.116855,12.691424
training,6085,14573730.000000,184.000000,77.000000,228855.000000,0.186728,10.511456
training,6086,15098308.000000,193.000000,82.000000,156335.000000,0.127557,10.884928
training,6087,16518763.000000,196.000000,77.000000,303028.000000,0.247247,12.832032
training,6088,14969306.000000,181.000000,85.000000,234512.000000,0.191344,12.682304
training,6089,14235696.000000,188.000000,80.000000,190901.000000,0.155760,10.041856
training,6090,14692021.000000,187.000000,81.000000,203670.000000,0.166179,10.752448
training,6091,16580771.000000,216.000000,84.000000,238440.000000,0.194549,14.375456
training,6092,16457295.000000,201.000000,85.000000,233964.000000,0.190897,14.689344
training,6093,14753302.000000,185.000000,77.000000,210134.000000,0.171453,11.757024
training,6094,15174938.000000,185.000000,78.000000,224106.000000,0.182853,12.444480
training,6095,15476708.000000,199.000000,82.000000,257864.000000,0.210397,12.162912
training,6096,14287248.000000,186.000000,75.000000,188620.000000,0.153899,11.400704
training,6097,14724146.000000,181.000000,81.000000,201153.000000,0.164125,10.914368
training,6098,16740229.000000,195.000000,90.000000,148797.000000,0.121407,13.704448
training,6099,15221076.000000,190.000000,88.000000,237636.000000,0.193893,12.352640
training,6100,14998758.000000,216.000000,84.000000,263345.000000,0.214869,11.328128
training,6101,15606194.000000,193.000000,90.000000,206058.000000,0.197004,12.767104
training,6102,13859362.000000,190.000000,78.000000,224444.000000,0.214583,11.176992
training,6103,15526532.000000,191.000000,85.000000,174061.000000,0.166413,10.032448
training,6104,15870744.000000,194.000000,88.000000,252981.000000,0.241866,11.435232
training,6105,14748172.000000,190.000000,82.000000,204907.000000,0.195904,9.771328
training,6106,15676997.000000,189.000000,83.000000,253251.000000,0.242124,10.441152
training,6107,14024716.000000,214.000000,81.000000,191535.000000,0.183120,10.195904
training,6108,16523244.000000,202.000000,76.000000,305764.000000,0.292330,13.017760
training,6109,14285239.000000,181.000000,75.000000,183649.000000,0.175580,9.780640
training,6110,17219262.000000,191.000000,92.000000,169294.000000,0.161856,12.560512
training,6111,15278917.000000,211.000000,80.000000,259492.000000,0.248091,11.425152
training,6112,16693305.000000,203.000000,90.000000,147080.000000,0.140618,10.902880
training,6113,14734466.000000,194.000000,82.000000,195343.000000,0.186760,10.586208
training,6114,14451230.000000,202.000000,83.000000,197873.000000,0.189179,11.095808
training,6115,13691608.000000,204.000000,79.000000,186397.000000,0.178207,10.101632
training,6116,14786304.000000,183.000000,79.000000,231413.000000,0.221245,11.136608
training,6117,16033168.000000,199.000000,84.000000,158393.000000,0.151434,12.356192
training,6118,14904081.000000,213.000000,83.000000,252736.000000,0.241632,12.807584
training,6119,14355069.000000,182.000000,81.000000,211404.000000,0.202116,10.590144
training,6120,15011528.000000,198.000000,78.000000,238465.000000,0.227988,11.194400
training,6121,14661546.000000,219.000000,85.000000,245934.000000,0.235128,10.573568
training,6122,15325328.000000,202.000000,84.000000,161467.000000,0.154373,11.046816
training,6123,16416772.000000,192.000000,83.000000,261217.000000,0.249740,11.264736
training,6124,15138226.000000,197.000000,87.000000,206558.000000,0.197483,12.639488
training,6125,17133136.000000,190.000000,93.000000,149007.000000,0.142460,10.772288
training,6126,15189801.000000,182.000000,82.000000,200878.000000,0.192052,11.612416
training,6127,15057890.000000,175.000000,83.000000,211594.000000,0.202297,10.513568
training,6128,17123572.000000,195.000000,93.000000,140333.000000,0.134167,10.605024
training,6129,16312469.000000,186.000000,83.000000,241727.000000,0.231106,10.721472
training,6130,16749381.000000,192.000000,92.000000,146748.000000,0.140300,10.418368
training,6131,15443622.000000,184.000000,92.000000,211042.000000,0.201770,12.568960
training,6132,14776930.000000,172.000000,83.000000,199602.000000,0.190832,10.202528
training,6133,16239611.000000,184.000000,84.000000,229956.000000,0.219852,10.635840
training,6134,15648460.000000,218.000000,89.000000,191580.000000,0.183163,13.064800
training,6135,15290156.000000,183.000000,86.000000,194495.000000,0.185950,10.859200
training,6136,15727694.000000,191.000000,86.000000,177504.000000,0.169705,10.908224
training,6137,14169125.000000,179.000000,84.000000,228052.000000,0.218032,11.392992
training,6138,15557322.000000,167.000000,78.000000,233111.000000,0.222869,11.175136
training,6139,14671429.000000,185.000000,77.000000,220817.000000,0.211115,11.477760
training,6140,15239123.000000,206.000000,87.000000,228853.000000,0.218798,10.449888
training,6141,15207457.000000,200.000000,88.000000,156766.000000,0.149878,11.254336
training,6142,14551403.000000,208.000000,81.000000,190012.000000,0.181663,9.959968
training,6143,16636368.000000,197.000000,95.000000,189885.000000,0.181542,12.361088
training,6144,15106766.000000,184.000000,86.000000,204263.000000,0.195288,11.425216
training,6145,16387547.000000,201.000000,77.000000,280700.000000,0.268367,12.092064
training,6146,16562357.000000,208.000000,84.000000,234190.000000,0.223900,10.943328
training,6147,14956824.000000,192.000000,92.000000,195658.000000,0.187061,13.809792
training,6148,15808595.000000,218.000000,88.000000,252410.000000,0.241320,11.439968
training,6149,17078184.000000,191.000000,98.000000,201776.000000,0.192911,12.026720
training,6150,16881484.000000,201.000000,96.000000,203383.000000,0.194447,13.433120
training,6151,16906536.000000,187.000000,93.000000,143855.000000,0.137534,11.391040
training,6152,15940324.000000,184.000000,83.000000,245869.000000,0.235066,10.557280
training,6153,15050244.000000,190.000000,85.000000,253627.000000,0.242483,10.995968
training,6154,14457298.000000,193.000000,83.000000,211953.000000,0.202640,10.294304
training,6155,15633447.000000,192.000000,93.000000,218509.000000,0.208908,11.324192
training,6156,16468269.000000,196.000000,76.000000,285264.000000,0.272730,13.252032
training,6157,16446030.000000,186.000000,93.000000,204088.000000,0.195121,13.879584
training,6158,16715981.000000,176.000000,90.000000,146289.000000,0.139862,11.653312
training,6159,15430661.000000,198.000000,80.000000,267383.000000,0.255635,9.946464
training,6160,15561913.000000,172.000000,86.000000,155509.000000,0.148676,10.296352
training,6161,14839965.000000,226.000000,82.000000,252659.000000,0.241558,10.865824
training,6162,17337058.000000,185.000000,91.000000,135740.000000,0.129776,11.262848
training,6163,14837944.000000,184.000000,86.000000,234343.000000,0.224047,11.031776
training,6164,14974553.000000,187.000000,91.000000,202189.000000,0.193305,12.748960
training,6165,16786428.000000,201.000000,78.000000,304385.000000,0.291011,12.789344
training,6166,14455737.000000,192.000000,74.000000,183055.000000,0.175012,9.451872
training,6167,15820333.000000,187.000000,84.000000,252470.000000,0.241377,11.499712
training,6168,16963320.000000,186.000000,91.000000,156139.000000,0.149279,13.078592
training,6169,15817080.000000,210.000000,85.000000,183353.000000,0.175297,10.721472
training,6170,14875497.000000,189.000000,83.000000,204647.000000,0.195655,9.505216
training,6171,15620814.000000,193.000000,86.000000,174356.000000,0.166695,10.429632
training,6172,15752122.000000,194.000000,77.000000,291307.000000,0.278508,13.491456
training,6173,15994922.000000,224.000000,92.000000,223754.000000,0.213923,10.916640
training,6174,16903856.000000,196.000000,97.000000,177330.000000,0.169539,12.072896
training,6175,15284584.000000,190.000000,89.000000,206864.000000,0.197775,11.365536
training,6176,16132273.000000,224.000000,86.000000,179300.000000,0.171422,12.483360
training,6177,15656126.000000,189.000000,88.000000,152679.000000,0.145971,10.631200
training,6178,17189830.000000,199.000000,92.000000,173735.000000,0.166102,10.900384
training,6179,14716642.000000,184.000000,80.000000,229104.000000,0.219038,12.247776
training,6180,14723480.000000,195.000000,82.000000,196273.000000,0.187649,10.240288
training,6181,14567590.000000,190.000000,90.000000,197467.000000,0.188791,11.771328
training,6182,16581233.000000,202.000000,78.000000,299832.000000,0.286658,11.881440
training,6183,16642889.000000,193.000000,91.000000,171154.000000,0.163634,11.169120
training,6184,14727569.000000,202.000000,77.000000,228087.000000,0.218066,10.355968
training,6185,15842679.000000,186.000000,86.000000,154892.000000,0.148087,9.769120
training,6186,15985752.000000,193.000000,79.000000,250590.000000,0.239580,13.023360
training,6187,15703269.000000,199.000000,76.000000,269355.000000,0.257520,11.338432
training,6188,16727795.000000,212.000000,84.000000,247794.000000,0.236907,10.762240
training,6189,14985692.000000,209.000000,85.000000,245885.000000,0.235082,9.728320
training,6190,15904260.000000,202.000000,94.000000,215588.000000,0.206116,11.191968
training,6191,14730562.000000,175.000000,79.000000,186665.000000,0.178464,11.436096
training,6192,15181361.000000,203.000000,86.000000,254560.000000,0.243375,10.743584
training,6193,15699076.000000,196.000000,82.000000,180963.000000,0.173012,11.257856
training,6194,16739546.000000,185.000000,94.000000,208651.000000,0.199484,11.213696
training,6195,16564210.000000,187.000000,91.000000,137295.000000,0.131263,10.459872
training,6196,16756712.000000,185.000000,89.000000,151464.000000,0.144809,9.893920
training,6197,16542473.000000,184.000000,91.000000,197468.000000,0.188792,13.091712
training,6198,15155671.000000,191.000000,83.000000,158765.000000,0.151789,11.006656
training,6199,15193604.000000,192.000000,80.000000,259930.000000,0.248510,10.878464
training,6200,17109204.000000,192.000000,90.000000,149127.000000,0.142575,10.180960
training,6201,15755560.000000,194.000000,82.000000,252718.000000,0.242871,10.564512
training,6202,15707240.000000,187.000000,77.000000,270512.000000,0.259971,13.179840
training,6203,15003916.000000,206.000000,83.000000,154907.000000,0.148871,9.802816
training,6204,15719774.000000,187.000000,88.000000,166100.000000,0.159628,11.113792
training,6205,14928741.000000,219.000000,84.000000,260224.000000,0.250084,11.875776
training,6206,15128775.000000,220.000000,86.000000,247315.000000,0.237678,9.772192
training,6207,15378785.000000,219.000000,84.000000,230988.000000,0.221987,9.527648
training,6208,15012048.000000,217.000000,84.000000,238535.000000,0.229240,9.801376
training,6209,15094985.000000,220.000000,82.000000,173346.000000,0.166591,9.673248
training,6210,16454301.000000,186.000000,91.000000,156610.000000,0.150508,11.037568
training,6211,15943922.000000,206.000000,88.000000,247606.000000,0.237958,11.017536
training,6212,16911640.000000,193.000000,91.000000,138060.000000,0.132680,10.415648
training,6213,16472828.000000,181.000000,84.000000,268521.000000,0.258058,12.004544
training,6214,17538170.000000,191.000000,91.000000,141804.000000,0.136278,10.340032
training,6215,16694413.000000,187.000000,93.000000,140971.000000,0.135478,10.200512
training,6216,17365810.000000,186.000000,92.000000,133992.000000,0.128771,9.868896
training,6217,16219843.000000,188.000000,86.000000,245365.000000,0.235804,10.875520
training,6218,16636604.000000,180.000000,90.000000,161397.000000,0.155108,10.824576
training,6219,15162276.000000,217.000000,86.000000,233576.000000,0.224474,12.950208
training,6220,15370996.000000,204.000000,85.000000,176577.000000,0.169696,9.940320
training,6221,13901030.000000,207.000000,80.000000,188657.000000,0.181306,9.942400
training,6222,15117562.000000,216.000000,86.000000,247676.000000,0.238025,10.068768
training,6223,15038904.000000,198.000000,80.000000,234549.000000,0.225410,10.595232
training,6224,16663101.000000,193.000000,89.000000,176686.000000,0.169801,13.385504
training,6225,15100876.000000,174.000000,83.000000,216655.000000,0.208213,9.835328
training,6226,15980967.000000,191.000000,86.000000,237762.000000,0.228497,10.156448
training,6227,16029711.000000,205.000000,83.000000,253807.000000,0.243917,9.769536
training,6228,15183933.000000,196.000000,82.000000,214496.000000,0.206138,10.020032
training,6229,16963380.000000,195.000000,92.000000,145505.000000,0.139835,10.912192
training,6230,15783824.000000,190.000000,86.000000,150608.000000,0.144739,10.975200
training,6231,15186428.000000,189.000000,91.000000,219380.000000,0.210832,11.732032
training,6232,14070185.000000,177.000000,78.000000,223754.000000,0.215035,11.177312
training,6233,16168072.000000,186.000000,89.000000,147576.000000,0.141826,9.664672
training,6234,15472998.000000,179.000000,90.000000,205550.000000,0.197541,12.301056
training,6235,16419390.000000,188.000000,93.000000,133889.000000,0.128672,10.348320
training,6236,14676163.000000,190.000000,75.000000,209058.000000,0.200912,10.708800
training,6237,16502756.000000,193.000000,76.000000,305160.000000,0.293269,13.794720
training,6238,15111907.000000,197.000000,87.000000,228991.000000,0.220068,10.727616
training,6239,14682688.000000,188.000000,76.000000,214127.000000,0.205783,11.036608
training,6240,14421463.000000,188.000000,85.000000,252682.000000,0.242836,11.162496
training,6241,13762915.000000,201.000000,78.000000,187398.000000,0.180096,9.241280
training,6242,16146291.000000,218.000000,85.000000,166758.000000,0.160260,12.044896
training,6243,16501249.000000,188.000000,91.000000,177669.000000,0.170746,11.549088
training,6244,17112428.000000,183.000000,92.000000,169250.000000,0.162655,12.483808
training,6245,15611910.000000,196.000000,83.000000,254883.000000,0.244951,11.513408
training,6246,14846781.000000,233.000000,83.000000,253415.000000,0.243540,12.519264
training,6247,15483911.000000,196.000000,82.000000,255338.000000,0.245388,10.100544
training,6248,15947688.000000,189.000000,88.000000,210331.000000,0.202135,11.490816
training,6249,17121544.000000,195.000000,91.000000,144611.000000,0.138976,10.838624
