split,global_step,hits_sum,hits_max,hits_p95,visible_gaussians,visible_gaussians_frac,forward_render_ms
training,20361,18979350.000000,236.000000,81.000000,383116.000000,0.260190,41.499329
training,20362,17624640.000000,163.000000,79.000000,384507.000000,0.261134,35.225536
training,20363,18915682.000000,184.000000,78.000000,338901.000000,0.230161,39.107166
training,20364,18050676.000000,161.000000,76.000000,313523.000000,0.212926,35.038208
training,20365,22061178.000000,159.000000,91.000000,244095.000000,0.165775,37.369473
training,20366,20873440.000000,167.000000,89.000000,236980.000000,0.160943,44.060478
training,20367,23336364.000000,146.000000,91.000000,239875.000000,0.162909,37.672642
training,20368,22739542.000000,149.000000,90.000000,244415.000000,0.165992,29.359327
training,20369,23215366.000000,241.000000,88.000000,235035.000000,0.159622,45.597729
training,20370,22962024.000000,188.000000,88.000000,236030.000000,0.160298,43.720543
training,20371,19260192.000000,174.000000,82.000000,324308.000000,0.220251,27.729055
training,20372,22644912.000000,174.000000,89.000000,256664.000000,0.174311,39.097023
training,20373,18186160.000000,194.000000,79.000000,390378.000000,0.265122,34.799458
training,20374,17341062.000000,154.000000,78.000000,343946.000000,0.233588,29.046400
training,20375,20598602.000000,204.000000,88.000000,322507.000000,0.219028,43.899010
training,20376,18034120.000000,145.000000,81.000000,355343.000000,0.241328,36.708065
training,20377,18440068.000000,156.000000,80.000000,326593.000000,0.221803,31.963808
training,20378,19957492.000000,161.000000,85.000000,319000.000000,0.216646,33.664577
training,20379,20433940.000000,166.000000,89.000000,319121.000000,0.216728,34.241154
training,20380,18265426.000000,187.000000,76.000000,373881.000000,0.253918,41.602753
training,20381,18307922.000000,148.000000,72.000000,279326.000000,0.189702,31.479967
training,20382,20203010.000000,214.000000,83.000000,322471.000000,0.219003,38.066689
training,20383,20568152.000000,164.000000,85.000000,331457.000000,0.225106,28.919584
training,20384,18850600.000000,181.000000,78.000000,308899.000000,0.209786,40.301056
training,20385,19629760.000000,172.000000,83.000000,316971.000000,0.215268,31.025888
training,20386,20187704.000000,194.000000,86.000000,323451.000000,0.219669,43.461407
training,20387,19921152.000000,161.000000,78.000000,279469.000000,0.189799,30.430304
training,20388,18095192.000000,168.000000,81.000000,335712.000000,0.227996,34.092800
training,20389,18529592.000000,145.000000,80.000000,330744.000000,0.224622,30.977119
training,20390,18269942.000000,177.000000,77.000000,332043.000000,0.225504,33.573826
training,20391,16579301.000000,193.000000,76.000000,359493.000000,0.244146,35.557182
training,20392,17454388.000000,192.000000,77.000000,367774.000000,0.249770,30.823168
training,20393,21595476.000000,167.000000,87.000000,248777.000000,0.168955,38.259872
training,20394,21248012.000000,157.000000,86.000000,250695.000000,0.170257,33.993183
training,20395,19960588.000000,149.000000,85.000000,305327.000000,0.207360,41.832096
training,20396,17705520.000000,166.000000,76.000000,326772.000000,0.221924,35.047871
training,20397,18015698.000000,154.000000,75.000000,315196.000000,0.214062,36.632866
training,20398,17773052.000000,173.000000,77.000000,326035.000000,0.221424,38.829121
training,20399,22887828.000000,177.000000,90.000000,269132.000000,0.182778,40.160446
training,20400,17555812.000000,161.000000,77.000000,337139.000000,0.228965,27.142944
training,20401,19698204.000000,178.000000,85.000000,357637.000000,0.242886,36.974911
training,20402,23669416.000000,209.000000,89.000000,240649.000000,0.163435,54.503616
training,20403,23159876.000000,166.000000,92.000000,228734.000000,0.155343,40.339199
training,20404,18410904.000000,159.000000,77.000000,359087.000000,0.243871,51.337952
training,20405,23899712.000000,169.000000,93.000000,227433.000000,0.154459,38.779938
training,20406,19616668.000000,187.000000,76.000000,267575.000000,0.181721,43.248001
training,20407,19858948.000000,232.000000,81.000000,306025.000000,0.207834,42.520962
training,20408,22261136.000000,211.000000,89.000000,305527.000000,0.207496,54.121151
training,20409,19972312.000000,156.000000,80.000000,238455.000000,0.161944,33.031616
training,20410,18519590.000000,176.000000,80.000000,347049.000000,0.235695,27.311647
training,20411,18254606.000000,185.000000,77.000000,338346.000000,0.229785,44.060162
training,20412,20270764.000000,183.000000,82.000000,275111.000000,0.186839,45.253952
training,20413,23173508.000000,246.000000,87.000000,240457.000000,0.163304,50.792831
training,20414,18456862.000000,144.000000,73.000000,287020.000000,0.194927,28.964577
training,20415,18880794.000000,157.000000,80.000000,316952.000000,0.215255,31.372513
training,20416,20260456.000000,186.000000,82.000000,267457.000000,0.181641,38.864960
training,20417,19973890.000000,143.000000,85.000000,317850.000000,0.215865,36.644161
training,20418,20336128.000000,159.000000,82.000000,237159.000000,0.161064,29.923519
training,20419,17994500.000000,155.000000,71.000000,280788.000000,0.190695,28.361759
training,20420,19462174.000000,159.000000,76.000000,292509.000000,0.198655,26.158239
training,20421,22623176.000000,219.000000,87.000000,252019.000000,0.171156,51.204800
training,20422,22272492.000000,175.000000,88.000000,273520.000000,0.185759,43.148865
training,20423,22576800.000000,175.000000,86.000000,236906.000000,0.160893,42.045311
training,20424,21176432.000000,189.000000,85.000000,272761.000000,0.185243,55.735489
training,20425,20382838.000000,193.000000,86.000000,241923.000000,0.164300,37.914207
training,20426,16681918.000000,190.000000,76.000000,363749.000000,0.247037,33.010719
training,20427,18821362.000000,163.000000,75.000000,299914.000000,0.203684,24.985312
training,20428,18087592.000000,158.000000,76.000000,315487.000000,0.214260,34.651775
training,20429,18175672.000000,156.000000,80.000000,319102.000000,0.216715,32.070911
training,20430,19812814.000000,158.000000,78.000000,267620.000000,0.181752,30.615648
training,20431,18862112.000000,167.000000,83.000000,310475.000000,0.210856,33.582146
training,20432,19538388.000000,181.000000,80.000000,346788.000000,0.235518,37.914783
training,20433,18887588.000000,221.000000,76.000000,361372.000000,0.245422,42.789761
training,20434,17471380.000000,159.000000,78.000000,315446.000000,0.214232,28.834528
training,20435,19145336.000000,181.000000,74.000000,271594.000000,0.184451,47.181377
training,20436,19465936.000000,228.000000,86.000000,304201.000000,0.206595,51.931297
training,20437,17922616.000000,205.000000,78.000000,374564.000000,0.254382,33.523617
training,20438,22392528.000000,209.000000,91.000000,318091.000000,0.216029,45.890430
training,20439,22720596.000000,175.000000,88.000000,235824.000000,0.160158,33.477154
training,20440,21045694.000000,193.000000,85.000000,272833.000000,0.185292,43.893024
training,20441,18253628.000000,179.000000,79.000000,337806.000000,0.229418,27.375744
training,20442,18962540.000000,199.000000,77.000000,331602.000000,0.225204,36.692577
training,20443,19124172.000000,190.000000,78.000000,321722.000000,0.218494,36.942913
training,20444,19683040.000000,207.000000,81.000000,268320.000000,0.182227,32.348961
training,20445,19271612.000000,156.000000,79.000000,316342.000000,0.214841,36.681278
training,20446,18483598.000000,240.000000,75.000000,379340.000000,0.257625,38.003265
training,20447,20780300.000000,156.000000,84.000000,253139.000000,0.171917,36.240833
training,20448,20163324.000000,182.000000,84.000000,329692.000000,0.223907,30.608128
training,20449,16894140.000000,166.000000,77.000000,371088.000000,0.252021,32.879425
training,20450,19887312.000000,185.000000,78.000000,264164.000000,0.179405,35.209854
training,20451,22405656.000000,210.000000,90.000000,296335.000000,0.201253,51.565536
training,20452,21666008.000000,201.000000,89.000000,324720.000000,0.220531,45.090656
training,20453,19266554.000000,177.000000,84.000000,382198.000000,0.259566,39.086910
training,20454,19974524.000000,152.000000,79.000000,281001.000000,0.190839,32.861153
training,20455,20658802.000000,215.000000,83.000000,281154.000000,0.190943,46.010178
training,20456,20876220.000000,158.000000,86.000000,331971.000000,0.225455,42.639874
training,20457,19742504.000000,227.000000,84.000000,298498.000000,0.202722,52.530815
training,20458,20100452.000000,168.000000,85.000000,348718.000000,0.236829,31.989088
training,20459,18152246.000000,168.000000,76.000000,313095.000000,0.212636,36.493855
training,20460,22841420.000000,198.000000,88.000000,233660.000000,0.158688,38.320129
training,20461,18500930.000000,150.000000,76.000000,295995.000000,0.201022,33.686943
training,20462,20837676.000000,154.000000,86.000000,329305.000000,0.223644,38.851265
training,20463,19443864.000000,171.000000,84.000000,341096.000000,0.231652,34.585697
training,20464,21255156.000000,186.000000,84.000000,255739.000000,0.173683,33.478016
training,20465,18708274.000000,178.000000,79.000000,325618.000000,0.221140,35.387104
training,20466,20550184.000000,165.000000,84.000000,254382.000000,0.172761,28.945185
training,20467,23038944.000000,233.000000,88.000000,238235.000000,0.161795,40.842079
training,20468,20801774.000000,235.000000,82.000000,278928.000000,0.189431,45.661728
training,20469,16871072.000000,159.000000,77.000000,346145.000000,0.235081,26.840160
training,20470,19163816.000000,193.000000,74.000000,273951.000000,0.186051,31.154465
training,20471,20020886.000000,151.000000,83.000000,339176.000000,0.230348,28.752800
training,20472,18724692.000000,233.000000,76.000000,336979.000000,0.228856,42.606400
training,20473,18497398.000000,158.000000,80.000000,334786.000000,0.227367,26.396065
training,20474,23837088.000000,169.000000,93.000000,224996.000000,0.152804,41.152672
training,20475,20152594.000000,236.000000,81.000000,264539.000000,0.179659,48.036385
training,20476,19595116.000000,196.000000,84.000000,352011.000000,0.239065,45.281055
training,20477,17704836.000000,155.000000,80.000000,339775.000000,0.230755,31.504448
training,20478,20165204.000000,160.000000,85.000000,312786.000000,0.212426,38.065887
training,20479,20841466.000000,154.000000,85.000000,329904.000000,0.224051,29.110399
training,20480,19753632.000000,184.000000,86.000000,305686.000000,0.207604,38.003937
training,20481,18859796.000000,189.000000,83.000000,308918.000000,0.209799,43.872543
training,20482,17079562.000000,151.000000,77.000000,352694.000000,0.239529,29.559711
training,20483,20641488.000000,218.000000,82.000000,282350.000000,0.191755,57.559967
training,20484,19536096.000000,151.000000,80.000000,312891.000000,0.212497,35.496033
training,20485,18491448.000000,174.000000,81.000000,379102.000000,0.257464,38.570591
training,20486,19837056.000000,176.000000,85.000000,302747.000000,0.205608,36.271648
training,20487,18053168.000000,214.000000,75.000000,392218.000000,0.266371,45.696159
training,20488,22512016.000000,173.000000,88.000000,262562.000000,0.178317,45.961887
training,20489,19441028.000000,206.000000,84.000000,361670.000000,0.245625,45.359966
training,20490,20574450.000000,192.000000,87.000000,251601.000000,0.170872,40.417313
training,20491,19480972.000000,151.000000,82.000000,339908.000000,0.230845,28.846880
training,20492,19969068.000000,188.000000,78.000000,258470.000000,0.175537,32.846367
training,20493,20067844.000000,177.000000,79.000000,247690.000000,0.168216,30.149408
training,20494,19603464.000000,175.000000,82.000000,304423.000000,0.206746,29.259008
training,20495,18796244.000000,160.000000,83.000000,354987.000000,0.241086,32.018848
training,20496,22957734.000000,149.000000,89.000000,242654.000000,0.164796,39.406338
training,20497,17127720.000000,159.000000,78.000000,325137.000000,0.220814,31.294081
training,20498,22335860.000000,198.000000,89.000000,281558.000000,0.191217,42.955776
training,20499,17890720.000000,153.000000,79.000000,327526.000000,0.222436,23.316416
training,20500,23157940.000000,220.000000,88.000000,244248.000000,0.165879,51.647678
training,20501,18261266.000000,160.000000,71.000000,287812.000000,0.195465,30.652927
training,20502,19381312.000000,186.000000,80.000000,334898.000000,0.227443,39.181278
training,20503,17926520.000000,174.000000,75.000000,312905.000000,0.212507,34.833378
training,20504,17479084.000000,168.000000,75.000000,325348.000000,0.220957,37.806240
training,20505,17571120.000000,146.000000,79.000000,337648.000000,0.229310,37.570526
training,20506,21338958.000000,179.000000,88.000000,325026.000000,0.220738,41.790623
training,20507,18659320.000000,164.000000,73.000000,288994.000000,0.196268,31.439039
training,20508,17237002.000000,171.000000,77.000000,362080.000000,0.245903,31.153601
training,20509,20577080.000000,158.000000,87.000000,343751.000000,0.233455,32.628639
training,20510,18060988.000000,167.000000,79.000000,352288.000000,0.239253,26.429537
training,20511,17960970.000000,163.000000,81.000000,335286.000000,0.227706,33.629921
training,20512,21217898.000000,160.000000,89.000000,330972.000000,0.224777,43.332096
training,20513,22409100.000000,201.000000,89.000000,281361.000000,0.191084,41.771328
training,20514,20681072.000000,166.000000,88.000000,236348.000000,0.160514,35.839489
training,20515,21356964.000000,188.000000,86.000000,276324.000000,0.187663,37.273216
training,20516,18601970.000000,223.000000,76.000000,374219.000000,0.254147,41.938210
training,20517,18160796.000000,158.000000,81.000000,313311.000000,0.212782,37.066719
training,20518,23032592.000000,152.000000,89.000000,242152.000000,0.164455,39.316704
training,20519,20574512.000000,158.000000,87.000000,343066.000000,0.232990,31.666559
training,20520,19226476.000000,178.000000,81.000000,323000.000000,0.219362,26.407425
training,20521,18166302.000000,176.000000,77.000000,337525.000000,0.229227,38.247009
training,20522,18420536.000000,156.000000,76.000000,296240.000000,0.201189,28.113665
training,20523,23258752.000000,263.000000,87.000000,239921.000000,0.162940,41.091393
training,20524,18382060.000000,156.000000,80.000000,319470.000000,0.216965,31.414433
training,20525,19921014.000000,150.000000,84.000000,304774.000000,0.206984,37.468639
training,20526,20335016.000000,196.000000,86.000000,241399.000000,0.163944,42.056866
training,20527,17299280.000000,175.000000,77.000000,361346.000000,0.245405,28.963585
training,20528,20924420.000000,173.000000,89.000000,238845.000000,0.162209,39.171806
training,20529,22694522.000000,180.000000,88.000000,235424.000000,0.159886,35.725887
training,20530,18935508.000000,152.000000,80.000000,316044.000000,0.214638,26.502752
training,20531,19341348.000000,174.000000,77.000000,272967.000000,0.185383,28.809376
training,20532,22751500.000000,176.000000,89.000000,268487.000000,0.182340,43.134239
training,20533,17026406.000000,155.000000,77.000000,340303.000000,0.231114,27.126305
training,20534,18306626.000000,151.000000,81.000000,354508.000000,0.240761,31.792000
training,20535,17649010.000000,179.000000,77.000000,355863.000000,0.241681,38.971264
training,20536,18884456.000000,228.000000,75.000000,359636.000000,0.244243,46.985600
training,20537,17438980.000000,195.000000,77.000000,366266.000000,0.248746,37.259998
training,20538,23031760.000000,158.000000,91.000000,228320.000000,0.155061,33.757057
training,20539,19757636.000000,159.000000,78.000000,278698.000000,0.189275,31.685184
training,20540,18514504.000000,169.000000,76.000000,344887.000000,0.234227,34.881374
training,20541,22957528.000000,222.000000,87.000000,244024.000000,0.165727,58.356640
training,20542,18011568.000000,148.000000,72.000000,286555.000000,0.194611,25.389824
training,20543,18467506.000000,180.000000,81.000000,378275.000000,0.256902,30.401440
training,20544,19931822.000000,184.000000,78.000000,257699.000000,0.175014,47.126625
training,20545,19218446.000000,157.000000,79.000000,315707.000000,0.214409,29.267809
training,20546,18704480.000000,182.000000,77.000000,307347.000000,0.208732,27.893761
training,20547,17950300.000000,153.000000,70.000000,279759.000000,0.189996,25.560736
training,20548,22555220.000000,178.000000,88.000000,271667.000000,0.184500,39.348480
training,20549,18804300.000000,190.000000,84.000000,308549.000000,0.209548,42.406464
training,20550,20903856.000000,169.000000,84.000000,251021.000000,0.170479,36.713375
training,20551,17980556.000000,188.000000,75.000000,380954.000000,0.258721,49.330975
training,20552,18166896.000000,192.000000,75.000000,372059.000000,0.252680,54.949825
training,20553,18331388.000000,154.000000,80.000000,325477.000000,0.221045,24.865536
training,20554,18980644.000000,208.000000,77.000000,329781.000000,0.223968,42.436031
training,20555,18778880.000000,168.000000,75.000000,299336.000000,0.203291,35.489281
training,20556,19845070.000000,165.000000,80.000000,291441.000000,0.197929,38.931263
training,20557,18706896.000000,230.000000,76.000000,336179.000000,0.228313,43.576511
training,20558,17884748.000000,158.000000,79.000000,352224.000000,0.239210,27.101696
training,20559,19220356.000000,181.000000,78.000000,353687.000000,0.240203,40.664127
training,20560,18452304.000000,157.000000,80.000000,334423.000000,0.227120,27.826880
training,20561,18174408.000000,154.000000,80.000000,318650.000000,0.216408,34.270977
training,20562,20235998.000000,189.000000,82.000000,266849.000000,0.181228,39.968063
training,20563,22889184.000000,194.000000,88.000000,233526.000000,0.158597,34.065346
training,20564,18828172.000000,165.000000,73.000000,287482.000000,0.195241,29.548096
training,20565,22344466.000000,207.000000,90.000000,317858.000000,0.215870,48.043648
training,20566,20613116.000000,216.000000,82.000000,282059.000000,0.191558,49.540192
training,20567,17870426.000000,150.000000,78.000000,326801.000000,0.221944,27.148001
training,20568,18913096.000000,148.000000,81.000000,339972.000000,0.230889,25.018368
training,20569,19053264.000000,156.000000,80.000000,339811.000000,0.230779,27.413376
training,20570,21303328.000000,159.000000,84.000000,248214.000000,0.168572,32.784286
training,20571,22447794.000000,223.000000,87.000000,257155.000000,0.174644,37.582081
training,20572,18789840.000000,164.000000,74.000000,288690.000000,0.196061,31.995905
training,20573,21733920.000000,197.000000,89.000000,324414.000000,0.220323,43.781921
training,20574,17149384.000000,151.000000,78.000000,386758.000000,0.262663,34.145790
training,20575,23241056.000000,160.000000,91.000000,236681.000000,0.160740,32.682945
training,20576,19008680.000000,186.000000,82.000000,310675.000000,0.210992,41.862720
training,20577,22652396.000000,186.000000,88.000000,228594.000000,0.155247,36.456383
training,20578,18810856.000000,170.000000,77.000000,342344.000000,0.232500,43.818687
training,20579,18191956.000000,158.000000,76.000000,312819.000000,0.212448,30.773439
training,20580,19578890.000000,158.000000,77.000000,291828.000000,0.198192,33.046719
training,20581,17921740.000000,159.000000,79.000000,318768.000000,0.216488,32.978207
training,20582,19916376.000000,150.000000,82.000000,338675.000000,0.230008,29.187807
training,20583,23490690.000000,158.000000,92.000000,231937.000000,0.157518,40.744705
training,20584,20495912.000000,166.000000,84.000000,254401.000000,0.172774,37.082912
training,20585,18864232.000000,216.000000,81.000000,381426.000000,0.259042,48.927170
training,20586,17689360.000000,155.000000,80.000000,339188.000000,0.230356,37.149345
training,20587,19938586.000000,197.000000,84.000000,306386.000000,0.208079,37.080318
training,20588,19715644.000000,211.000000,81.000000,268098.000000,0.182076,38.921726
training,20589,20749180.000000,158.000000,85.000000,252906.000000,0.171759,28.614977
training,20590,19053254.000000,208.000000,74.000000,273788.000000,0.185941,38.601761
training,20591,19698968.000000,192.000000,84.000000,362261.000000,0.246026,42.267872
training,20592,18759260.000000,174.000000,80.000000,320146.000000,0.217424,31.468321
training,20593,20557958.000000,219.000000,82.000000,281417.000000,0.191122,42.042786
training,20594,18649982.000000,170.000000,80.000000,334921.000000,0.227458,27.381056
training,20595,21850658.000000,166.000000,90.000000,324389.000000,0.220306,37.171520
training,20596,19849924.000000,186.000000,78.000000,264036.000000,0.179318,46.478943
training,20597,20452596.000000,159.000000,85.000000,330737.000000,0.224617,29.977823
training,20598,17245992.000000,187.000000,73.000000,390508.000000,0.265210,40.218880
training,20599,17453340.000000,168.000000,77.000000,358995.000000,0.243808,33.965759
training,20600,23018196.000000,160.000000,91.000000,234224.000000,0.159071,42.608158
training,20601,20563236.000000,189.000000,87.000000,251649.000000,0.170905,39.980671
training,20602,18687378.000000,184.000000,77.000000,338264.000000,0.229729,39.370079
training,20603,18655508.000000,176.000000,77.000000,345294.000000,0.234503,43.704193
training,20604,18561636.000000,228.000000,80.000000,385609.000000,0.261883,38.168510
training,20605,18641684.000000,173.000000,79.000000,325287.000000,0.220916,34.388832
training,20606,17518434.000000,163.000000,79.000000,384397.000000,0.261060,31.165695
training,20607,19778384.000000,173.000000,85.000000,302206.000000,0.205240,35.778080
training,20608,22493884.000000,173.000000,89.000000,272810.000000,0.185276,45.772610
training,20609,20155648.000000,156.000000,85.000000,312444.000000,0.212193,37.462753
training,20610,22476228.000000,207.000000,89.000000,296187.000000,0.201153,45.537697
training,20611,19778958.000000,228.000000,80.000000,303854.000000,0.206360,37.095871
training,20612,19776786.000000,164.000000,78.000000,266725.000000,0.181144,29.583103
training,20613,23867460.000000,169.000000,92.000000,225279.000000,0.152996,30.466848
training,20614,17849720.000000,148.000000,80.000000,336956.000000,0.228841,35.011135
training,20615,20016144.000000,180.000000,79.000000,247149.000000,0.167849,32.007584
training,20616,21268848.000000,205.000000,87.000000,324839.000000,0.220611,41.528255
training,20617,18903756.000000,169.000000,75.000000,293938.000000,0.199625,33.524929
training,20618,17270520.000000,162.000000,74.000000,321091.000000,0.218066,38.990658
training,20619,18086170.000000,196.000000,78.000000,389402.000000,0.264459,34.356064
training,20620,17870732.000000,158.000000,79.000000,388702.000000,0.263983,34.872738
training,20621,19982296.000000,174.000000,79.000000,256905.000000,0.174475,33.322975
training,20622,19835382.000000,194.000000,83.000000,267058.000000,0.181370,41.266239
training,20623,16816340.000000,160.000000,77.000000,346426.000000,0.235272,28.692415
training,20624,19949240.000000,183.000000,83.000000,315011.000000,0.213937,27.448095
training,20625,22976664.000000,241.000000,88.000000,234757.000000,0.159433,52.201759
training,20626,18444384.000000,193.000000,79.000000,393704.000000,0.267380,33.714401
training,20627,18412040.000000,184.000000,80.000000,346048.000000,0.235015,28.382145
training,20628,20101364.000000,228.000000,81.000000,264671.000000,0.179749,44.581375
training,20629,22949322.000000,235.000000,88.000000,238392.000000,0.161902,44.766434
training,20630,19268858.000000,151.000000,81.000000,321293.000000,0.218203,31.796320
training,20631,19669660.000000,188.000000,85.000000,305324.000000,0.207358,36.615330
training,20632,20790158.000000,157.000000,86.000000,329012.000000,0.223445,37.741791
training,20633,18651272.000000,170.000000,83.000000,336244.000000,0.228357,36.736481
training,20634,17727150.000000,152.000000,79.000000,327847.000000,0.222654,34.218624
training,20635,23716212.000000,158.000000,91.000000,227258.000000,0.154340,32.918015
training,20636,19244736.000000,154.000000,75.000000,289624.000000,0.196695,24.397663
training,20637,19514074.000000,161.000000,80.000000,313375.000000,0.212826,28.873407
training,20638,17754356.000000,177.000000,76.000000,326353.000000,0.221640,35.383297
training,20639,19788134.000000,174.000000,81.000000,308238.000000,0.209337,33.223007
training,20640,22360132.000000,147.000000,87.000000,244091.000000,0.165772,34.588898
training,20641,17367084.000000,178.000000,78.000000,352804.000000,0.239604,34.191807
training,20642,22693686.000000,179.000000,87.000000,236686.000000,0.160743,40.444351
training,20643,17760576.000000,173.000000,79.000000,385951.000000,0.262115,35.854210
training,20644,16773773.000000,151.000000,76.000000,370748.000000,0.251790,33.332928
training,20645,18041264.000000,158.000000,76.000000,315407.000000,0.214206,36.954433
training,20646,19639084.000000,168.000000,83.000000,316158.000000,0.214716,42.227135
training,20647,19128828.000000,192.000000,78.000000,320997.000000,0.218002,35.764801
training,20648,17574348.000000,158.000000,78.000000,315545.000000,0.214299,33.788418
training,20649,19128940.000000,185.000000,83.000000,381431.000000,0.259045,38.619263
training,20650,18354152.000000,150.000000,78.000000,337280.000000,0.229061,30.572321
training,20651,18159580.000000,151.000000,79.000000,324561.000000,0.220423,25.580223
training,20652,20983502.000000,221.000000,82.000000,276235.000000,0.187602,42.820961
training,20653,19606946.000000,231.000000,83.000000,298248.000000,0.202552,55.149120
training,20654,19511328.000000,199.000000,82.000000,330570.000000,0.224504,29.497952
training,20655,20744494.000000,158.000000,85.000000,330018.000000,0.224129,29.136383
training,20656,18241686.000000,186.000000,79.000000,338030.000000,0.229570,29.614401
training,20657,21775532.000000,164.000000,89.000000,243431.000000,0.165324,38.378559
training,20658,20113464.000000,176.000000,80.000000,250865.000000,0.170373,35.662144
training,20659,18082252.000000,162.000000,79.000000,357098.000000,0.242520,32.826687
training,20660,18794244.000000,167.000000,83.000000,354552.000000,0.240791,34.813313
training,20661,19126228.000000,179.000000,74.000000,271141.000000,0.184143,39.658657
training,20662,22397868.000000,209.000000,90.000000,304697.000000,0.206932,40.188705
training,20663,17973556.000000,161.000000,71.000000,282463.000000,0.191832,24.797344
training,20664,19465872.000000,181.000000,75.000000,266392.000000,0.180918,34.475456
training,20665,19018716.000000,173.000000,81.000000,308805.000000,0.209722,38.341568
training,20666,22325472.000000,175.000000,88.000000,264420.000000,0.179578,45.913090
training,20667,22251348.000000,153.000000,90.000000,236724.000000,0.160769,39.004257
training,20668,18048612.000000,175.000000,78.000000,350764.000000,0.238218,28.748480
training,20669,16561681.000000,192.000000,75.000000,362612.000000,0.246265,37.431263
training,20670,23142104.000000,180.000000,89.000000,236251.000000,0.160448,38.547649
training,20671,20130260.000000,176.000000,83.000000,259668.000000,0.176351,34.881023
training,20672,19635818.000000,179.000000,83.000000,310891.000000,0.211139,36.375488
training,20673,18165436.000000,147.000000,71.000000,278624.000000,0.189225,30.097055
training,20674,17454488.000000,154.000000,77.000000,335529.000000,0.227871,29.505856
training,20675,18075218.000000,157.000000,71.000000,282308.000000,0.191727,29.776287
training,20676,20539132.000000,170.000000,89.000000,319265.000000,0.216826,35.890175
training,20677,19216890.000000,197.000000,75.000000,267771.000000,0.181854,32.051105
training,20678,20458684.000000,198.000000,86.000000,322096.000000,0.218748,43.722111
training,20679,17881926.000000,229.000000,74.000000,392624.000000,0.266647,44.205631
training,20680,20031828.000000,148.000000,84.000000,316812.000000,0.215160,36.472000
training,20681,19865188.000000,155.000000,80.000000,237485.000000,0.161286,31.263744
training,20682,18730476.000000,228.000000,76.000000,382030.000000,0.259452,47.341759
training,20683,18576652.000000,166.000000,74.000000,299996.000000,0.203739,30.858528
training,20684,19848942.000000,158.000000,78.000000,261914.000000,0.177876,30.908512
training,20685,20267464.000000,150.000000,88.000000,331182.000000,0.224919,34.502880
training,20686,17763748.000000,216.000000,74.000000,397087.000000,0.269678,49.065086
training,20687,19443182.000000,169.000000,83.000000,340272.000000,0.231093,35.304897
training,20688,18419048.000000,204.000000,79.000000,383389.000000,0.260375,39.396320
training,20689,18177256.000000,176.000000,79.000000,342219.000000,0.232415,35.235584
training,20690,22754532.000000,178.000000,87.000000,231800.000000,0.157425,42.044514
training,20691,19410780.000000,155.000000,82.000000,338754.000000,0.230062,33.329121
training,20692,19303072.000000,236.000000,85.000000,303118.000000,0.205860,49.887871
training,20693,17721626.000000,154.000000,78.000000,341302.000000,0.231792,27.298977
training,20694,22297332.000000,162.000000,90.000000,230947.000000,0.156845,38.365250
training,20695,22488440.000000,174.000000,86.000000,235260.000000,0.159775,38.312927
training,20696,21012746.000000,156.000000,85.000000,250246.000000,0.169952,35.991871
training,20697,17032994.000000,154.000000,76.000000,351640.000000,0.238813,30.517376
training,20698,19447474.000000,173.000000,83.000000,356370.000000,0.242025,33.577919
training,20699,17697536.000000,177.000000,76.000000,324858.000000,0.220624,30.812384
training,20700,20461652.000000,167.000000,81.000000,241575.000000,0.164063,37.053631
training,20701,19275176.000000,165.000000,78.000000,309069.000000,0.209901,41.325474
training,20702,19517568.000000,189.000000,84.000000,351636.000000,0.238810,47.694496
training,20703,18465076.000000,234.000000,75.000000,378646.000000,0.257154,49.045025
training,20704,20241876.000000,157.000000,81.000000,236509.000000,0.160623,26.530527
training,20705,18432448.000000,146.000000,73.000000,285998.000000,0.194233,27.681984
training,20706,17502348.000000,155.000000,77.000000,358405.000000,0.243407,34.520226
training,20707,17282780.000000,164.000000,77.000000,343171.000000,0.233061,27.984224
training,20708,19976928.000000,216.000000,82.000000,320962.000000,0.217978,38.898945
training,20709,18244268.000000,163.000000,71.000000,287808.000000,0.195462,25.704832
training,20710,19551152.000000,169.000000,84.000000,378371.000000,0.256967,38.606464
training,20711,20711304.000000,164.000000,85.000000,331674.000000,0.225253,37.655743
training,20712,18764100.000000,234.000000,76.000000,376830.000000,0.255921,43.367264
training,20713,17915052.000000,172.000000,75.000000,312722.000000,0.212382,35.316479
training,20714,18349008.000000,163.000000,76.000000,357750.000000,0.242963,45.393887
training,20715,17568384.000000,142.000000,79.000000,337057.000000,0.228909,34.117088
training,20716,20927916.000000,205.000000,84.000000,272752.000000,0.185237,59.577217
training,20717,19959246.000000,183.000000,83.000000,329192.000000,0.223568,30.730047
training,20718,21884376.000000,199.000000,88.000000,324032.000000,0.220063,46.195904
training,20719,19821612.000000,155.000000,79.000000,278386.000000,0.189063,33.999554
training,20720,17557078.000000,213.000000,73.000000,398396.000000,0.270567,49.661598
training,20721,22302018.000000,178.000000,87.000000,256069.000000,0.173907,36.441631
training,20722,19703468.000000,167.000000,83.000000,318530.000000,0.216327,40.328384
training,20723,21393880.000000,164.000000,86.000000,248638.000000,0.168860,29.324800
training,20724,16445521.000000,185.000000,75.000000,357985.000000,0.243122,33.850975
training,20725,16824384.000000,189.000000,76.000000,365762.000000,0.248404,30.745184
training,20726,21045956.000000,188.000000,85.000000,271822.000000,0.184605,54.143745
training,20727,22515502.000000,226.000000,87.000000,251657.000000,0.170911,53.325600
